,기관 명,송신 서버 번호,데이터 번호,모델명,시리얼,서버타입,사이트명,방문자수,날짜,등록일자
5374,서울시,32,1,SDOT001,4015,00Original,4015,8,202104202240,2021-04-20 22:40:17
5375,서울시,32,1,SDOT001,4031,00Original,4031,8,202104202240,2021-04-20 22:40:27
5376,서울시,32,1,SDOT001,4046,00Original,4046,17,202104202240,2021-04-20 22:40:29
5377,서울시,32,1,SDOT001,4017,00Original,4017,8,202104202240,2021-04-20 22:40:31
5378,서울시,32,1,SDOT001,4023,00Original,4023,0,202104202240,2021-04-20 22:40:32
5379,서울시,32,1,SDOT001,4036,00Original,4036,36,202104202240,2021-04-20 22:40:37
5380,서울시,32,1,SDOT001,4045,00Original,4045,0,202104202240,2021-04-20 22:40:38
5381,서울시,32,1,SDOT001,4019,00Original,4019,15,202104202240,2021-04-20 22:40:48
5382,서울시,32,1,SDOT001,4008,00Original,4008,42,202104202240,2021-04-20 22:41:02
5383,서울시,32,1,SDOT001,4039,00Original,4039,15,202104202240,2021-04-20 22:41:14
5384,서울시,32,1,SDOT001,4012,00Original,4012,8,202104202240,2021-04-20 22:41:18
5385,서울시,32,1,SDOT001,4049,00Original,4049,9,202104202240,2021-04-20 22:42:22
5386,서울시,32,1,SDOT001,4005,00Original,4005,54,202104202240,2021-04-20 22:42:27
5387,서울시,32,1,SDOT001,4024,00Original,4024,22,202104202240,2021-04-20 22:44:40
5388,서울시,32,1,SDOT001,4010,00Original,4010,119,202104202240,2021-04-20 22:45:49
5389,서울시,32,1,SDOT001,4009,00Original,4009,72,202104202240,2021-04-20 22:46:10
5390,서울시,32,1,SDOT001,4002,00Original,4002,100,202104202240,2021-04-20 22:46:29
5391,서울시,32,1,SDOT001,4011,00Original,4011,19,202104202240,2021-04-20 22:47:20
5392,서울시,32,1,SDOT001,2997,00Original,2997,207,202104202220,2021-04-20 22:47:46
5393,서울시,32,1,SDOT001,4042,00Original,4042,4,202104202240,2021-04-20 22:47:56
5394,서울시,32,1,SDOT001,3004,00Original,3004,188,202104202220,2021-04-20 22:48:01
5395,서울시,32,1,SDOT001,3008,00Original,3008,208,202104202220,2021-04-20 22:48:07
5396,서울시,32,1,SDOT001,3009,00Original,3009,0,202104202220,2021-04-20 22:48:08
5397,서울시,32,1,SDOT001,3007,00Original,3007,229,202104202220,2021-04-20 22:48:10
5398,서울시,32,1,SDOT001,3010,00Original,3010,200,202104202220,2021-04-20 22:48:10
5399,서울시,32,1,SDOT001,3011,00Original,3011,290,202104202220,2021-04-20 22:48:13
5400,서울시,32,1,SDOT001,3012,00Original,3012,94,202104202220,2021-04-20 22:48:15
5401,서울시,32,1,SDOT001,3013,00Original,3013,127,202104202220,2021-04-20 22:48:20
5402,서울시,32,1,SDOT001,3014,00Original,3014,258,202104202220,2021-04-20 22:48:20
5403,서울시,32,1,SDOT001,3015,00Original,3015,143,202104202220,2021-04-20 22:48:21
5404,서울시,32,1,SDOT001,3016,00Original,3016,184,202104202220,2021-04-20 22:48:22
5405,서울시,32,1,SDOT001,3017,00Original,3017,200,202104202220,2021-04-20 22:48:24
5406,서울시,32,1,SDOT001,3018,00Original,3018,143,202104202220,2021-04-20 22:48:24
5407,서울시,32,1,SDOT001,3019,00Original,3019,182,202104202220,2021-04-20 22:48:25
5408,서울시,32,1,SDOT001,3020,00Original,3020,529,202104202220,2021-04-20 22:48:30
5409,서울시,32,1,SDOT001,3022,00Original,3022,187,202104202220,2021-04-20 22:48:30
5410,서울시,32,1,SDOT001,3021,00Original,3021,164,202104202220,2021-04-20 22:48:34
5411,서울시,32,1,SDOT001,3023,00Original,3023,198,202104202220,2021-04-20 22:48:35
5412,서울시,32,1,SDOT001,3025,00Original,3025,190,202104202220,2021-04-20 22:48:36
5413,서울시,32,1,SDOT001,3026,00Original,3026,116,202104202220,2021-04-20 22:48:41
5414,서울시,32,1,SDOT001,3027,00Original,3027,251,202104202220,2021-04-20 22:48:43
5415,서울시,32,1,SDOT001,3028,00Original,3028,226,202104202220,2021-04-20 22:48:43
5416,서울시,32,1,SDOT001,3029,00Original,3029,114,202104202220,2021-04-20 22:48:46
5417,서울시,32,1,SDOT001,3030,00Original,3030,229,202104202220,2021-04-20 22:48:49
5418,서울시,32,1,SDOT001,3031,00Original,3031,248,202104202220,2021-04-20 22:48:50
5419,서울시,32,1,SDOT001,3032,00Original,3032,143,202104202220,2021-04-20 22:48:53
5420,서울시,32,1,SDOT001,3033,00Original,3033,177,202104202220,2021-04-20 22:48:54
5421,서울시,32,1,SDOT001,3034,00Original,3034,568,202104202220,2021-04-20 22:48:55
5422,서울시,32,1,SDOT001,3035,00Original,3035,338,202104202220,2021-04-20 22:48:55
5423,서울시,32,1,SDOT001,3036,00Original,3036,410,202104202220,2021-04-20 22:49:03
5424,서울시,32,1,SDOT001,3037,00Original,3037,119,202104202220,2021-04-20 22:48:58
5425,서울시,32,1,SDOT001,3038,00Original,3038,252,202104202220,2021-04-20 22:49:04
5426,서울시,32,1,SDOT001,3039,00Original,3039,221,202104202220,2021-04-20 22:49:05
5427,서울시,32,1,SDOT001,3041,00Original,3041,212,202104202220,2021-04-20 22:49:12
5428,서울시,32,1,SDOT001,4027,00Original,4027,47,202104202250,2021-04-20 22:50:07
5429,서울시,32,1,SDOT001,4041,00Original,4041,13,202104202250,2021-04-20 22:50:12
5430,서울시,32,1,SDOT001,4033,00Original,4033,28,202104202250,2021-04-20 22:50:18
5431,서울시,32,1,SDOT001,4031,00Original,4031,7,202104202250,2021-04-20 22:50:21
5432,서울시,32,1,SDOT001,4046,00Original,4046,11,202104202250,2021-04-20 22:50:27
5433,서울시,32,1,SDOT001,4045,00Original,4045,0,202104202250,2021-04-20 22:50:44
5434,서울시,32,1,SDOT001,4001,00Original,4001,12,202104202250,2021-04-20 22:50:48
5435,서울시,32,1,SDOT001,4039,00Original,4039,0,202104202250,2021-04-20 22:51:18
5436,서울시,32,1,SDOT001,4012,00Original,4012,5,202104202250,2021-04-20 22:51:19
5437,서울시,32,1,SDOT001,4049,00Original,4049,12,202104202250,2021-04-20 22:52:23
5438,서울시,32,1,SDOT001,4005,00Original,4005,51,202104202250,2021-04-20 22:52:29
5439,서울시,32,1,SDOT001,4022,00Original,4022,23,202104202250,2021-04-20 22:53:49
5440,서울시,32,1,SDOT001,4032,00Original,4032,10,202104202250,2021-04-20 22:54:13
5441,서울시,32,1,SDOT001,4048,00Original,4048,57,202104202250,2021-04-20 22:54:15
5442,서울시,32,1,SDOT001,4024,00Original,4024,19,202104202250,2021-04-20 22:54:36
5443,서울시,32,1,SDOT001,4034,00Original,4034,28,202104202250,2021-04-20 22:55:35
5444,서울시,32,1,SDOT001,4002,00Original,4002,66,202104202250,2021-04-20 22:56:27
5445,서울시,32,1,SDOT001,4050,00Original,4050,0,202104202250,2021-04-20 22:56:58
5446,서울시,32,1,SDOT001,4011,00Original,4011,9,202104202250,2021-04-20 22:57:26
5447,서울시,32,1,SDOT001,4030,00Original,4030,21,202104202250,2021-04-20 22:57:25
5448,서울시,32,1,SDOT001,4025,00Original,4025,6,202104202250,2021-04-20 22:57:53
5449,서울시,32,1,SDOT001,2993,00Original,2993,215,202104202230,2021-04-20 22:59:16
5450,서울시,32,1,SDOT001,2992,00Original,2992,195,202104202230,2021-04-20 22:59:16
5451,서울시,32,1,SDOT001,2994,00Original,2994,239,202104202230,2021-04-20 22:59:14
5452,서울시,32,1,SDOT001,2996,00Original,2996,174,202104202230,2021-04-20 22:59:17
5453,서울시,32,1,SDOT001,2995,00Original,2995,159,202104202230,2021-04-20 22:59:19
5454,서울시,32,1,SDOT001,2997,00Original,2997,190,202104202230,2021-04-20 22:59:21
5455,서울시,32,1,SDOT001,2998,00Original,2998,229,202104202230,2021-04-20 22:59:20
5456,서울시,32,1,SDOT001,3000,00Original,3000,169,202104202230,2021-04-20 22:59:22
5457,서울시,32,1,SDOT001,3001,00Original,3001,138,202104202230,2021-04-20 22:59:23
5458,서울시,32,1,SDOT001,2999,00Original,2999,138,202104202230,2021-04-20 22:59:24
5459,서울시,32,1,SDOT001,3002,00Original,3002,146,202104202230,2021-04-20 22:59:23
5460,서울시,32,1,SDOT001,3003,00Original,3003,216,202104202230,2021-04-20 22:59:23
5461,서울시,32,1,SDOT001,3004,00Original,3004,203,202104202230,2021-04-20 22:59:24
5462,서울시,32,1,SDOT001,3005,00Original,3005,227,202104202230,2021-04-20 22:59:25
5463,서울시,32,1,SDOT001,3006,00Original,3006,183,202104202230,2021-04-20 22:59:27
5464,서울시,32,1,SDOT001,3007,00Original,3007,240,202104202230,2021-04-20 22:59:27
5465,서울시,32,1,SDOT001,3008,00Original,3008,228,202104202230,2021-04-20 22:59:28
5466,서울시,32,1,SDOT001,3009,00Original,3009,0,202104202230,2021-04-20 22:59:28
5467,서울시,32,1,SDOT001,3010,00Original,3010,193,202104202230,2021-04-20 22:59:33
5468,서울시,32,1,SDOT001,3011,00Original,3011,237,202104202230,2021-04-20 22:59:34
5469,서울시,32,1,SDOT001,3012,00Original,3012,107,202104202230,2021-04-20 22:59:37
5470,서울시,32,1,SDOT001,3013,00Original,3013,140,202104202230,2021-04-20 22:59:41
5471,서울시,32,1,SDOT001,3016,00Original,3016,177,202104202230,2021-04-20 22:59:44
5472,서울시,32,1,SDOT001,3015,00Original,3015,143,202104202230,2021-04-20 22:59:46
5473,서울시,32,1,SDOT001,3017,00Original,3017,210,202104202230,2021-04-20 22:59:46
5474,서울시,32,1,SDOT001,3018,00Original,3018,150,202104202230,2021-04-20 22:59:57
5475,서울시,32,1,SDOT001,3021,00Original,3021,131,202104202230,2021-04-20 23:00:04
5476,서울시,32,1,SDOT001,3023,00Original,3023,193,202104202230,2021-04-20 23:00:05
5477,서울시,32,1,SDOT001,4033,00Original,4033,15,202104202300,2021-04-20 23:00:07
5478,서울시,32,1,SDOT001,3027,00Original,3027,208,202104202230,2021-04-20 23:00:12
5479,서울시,32,1,SDOT001,3026,00Original,3026,120,202104202230,2021-04-20 23:00:15
5480,서울시,32,1,SDOT001,4041,00Original,4041,0,202104202300,2021-04-20 23:00:18
5481,서울시,32,1,SDOT001,3030,00Original,3030,253,202104202230,2021-04-20 23:00:19
5482,서울시,32,1,SDOT001,4015,00Original,4015,12,202104202300,2021-04-20 23:00:20
5483,서울시,32,1,SDOT001,3031,00Original,3031,254,202104202230,2021-04-20 23:00:22
5484,서울시,32,1,SDOT001,3032,00Original,3032,144,202104202230,2021-04-20 23:00:19
5485,서울시,32,1,SDOT001,3033,00Original,3033,176,202104202230,2021-04-20 23:00:20
5486,서울시,32,1,SDOT001,4031,00Original,4031,5,202104202300,2021-04-20 23:00:21
5487,서울시,32,1,SDOT001,3034,00Original,3034,492,202104202230,2021-04-20 23:00:23
5488,서울시,32,1,SDOT001,3035,00Original,3035,290,202104202230,2021-04-20 23:00:23
5489,서울시,32,1,SDOT001,3036,00Original,3036,355,202104202230,2021-04-20 23:00:23
5490,서울시,32,1,SDOT001,3037,00Original,3037,110,202104202230,2021-04-20 23:00:26
5491,서울시,32,1,SDOT001,3038,00Original,3038,187,202104202230,2021-04-20 23:00:26
5492,서울시,32,1,SDOT001,4046,00Original,4046,6,202104202300,2021-04-20 23:00:27
5493,서울시,32,1,SDOT001,3039,00Original,3039,192,202104202230,2021-04-20 23:00:27
5494,서울시,32,1,SDOT001,3040,00Original,3040,163,202104202230,2021-04-20 23:00:32
5495,서울시,32,1,SDOT001,4045,00Original,4045,0,202104202300,2021-04-20 23:00:43
5496,서울시,32,1,SDOT001,4038,00Original,4038,0,202104202300,2021-04-20 23:00:59
5497,서울시,32,1,SDOT001,2992,00Original,2992,205,202104202240,2021-04-20 23:01:09
5498,서울시,32,1,SDOT001,2997,00Original,2997,194,202104202240,2021-04-20 23:01:21
5499,서울시,32,1,SDOT001,2999,00Original,2999,175,202104202240,2021-04-20 23:01:31
5500,서울시,32,1,SDOT001,2998,00Original,2998,223,202104202240,2021-04-20 23:01:28
5501,서울시,32,1,SDOT001,3000,00Original,3000,180,202104202240,2021-04-20 23:01:31
5502,서울시,32,1,SDOT001,3001,00Original,3001,134,202104202240,2021-04-20 23:01:35
5503,서울시,32,1,SDOT001,3006,00Original,3006,178,202104202240,2021-04-20 23:01:41
5504,서울시,32,1,SDOT001,3010,00Original,3010,193,202104202240,2021-04-20 23:01:58
5505,서울시,32,1,SDOT001,3011,00Original,3011,197,202104202240,2021-04-20 23:02:01
5506,서울시,32,1,SDOT001,3012,00Original,3012,105,202104202240,2021-04-20 23:02:02
5507,서울시,32,1,SDOT001,3014,00Original,3014,200,202104202240,2021-04-20 23:02:03
5508,서울시,32,1,SDOT001,3016,00Original,3016,177,202104202240,2021-04-20 23:02:04
5509,서울시,32,1,SDOT001,3017,00Original,3017,162,202104202240,2021-04-20 23:02:06
5510,서울시,32,1,SDOT001,4047,00Original,4047,0,202104202300,2021-04-20 23:02:09
5511,서울시,32,1,SDOT001,3018,00Original,3018,139,202104202240,2021-04-20 23:02:10
5512,서울시,32,1,SDOT001,3019,00Original,3019,161,202104202240,2021-04-20 23:02:11
5513,서울시,32,1,SDOT001,3020,00Original,3020,509,202104202240,2021-04-20 23:02:12
5514,서울시,32,1,SDOT001,3021,00Original,3021,168,202104202240,2021-04-20 23:02:13
5515,서울시,32,1,SDOT001,3022,00Original,3022,189,202104202240,2021-04-20 23:02:13
5516,서울시,32,1,SDOT001,3023,00Original,3023,201,202104202240,2021-04-20 23:02:13
5517,서울시,32,1,SDOT001,3024,00Original,3024,208,202104202240,2021-04-20 23:02:14
5518,서울시,32,1,SDOT001,3025,00Original,3025,177,202104202240,2021-04-20 23:02:14
5519,서울시,32,1,SDOT001,3026,00Original,3026,111,202104202240,2021-04-20 23:02:16
5520,서울시,32,1,SDOT001,3027,00Original,3027,167,202104202240,2021-04-20 23:02:17
5521,서울시,32,1,SDOT001,3028,00Original,3028,196,202104202240,2021-04-20 23:02:18
5522,서울시,32,1,SDOT001,3029,00Original,3029,86,202104202240,2021-04-20 23:02:20
5523,서울시,32,1,SDOT001,3030,00Original,3030,205,202104202240,2021-04-20 23:02:20
5524,서울시,32,1,SDOT001,4049,00Original,4049,9,202104202300,2021-04-20 23:02:21
5525,서울시,32,1,SDOT001,3031,00Original,3031,172,202104202240,2021-04-20 23:02:26
5526,서울시,32,1,SDOT001,3032,00Original,3032,129,202104202240,2021-04-20 23:02:23
5527,서울시,32,1,SDOT001,3034,00Original,3034,528,202104202240,2021-04-20 23:02:27
5528,서울시,32,1,SDOT001,3033,00Original,3033,138,202104202240,2021-04-20 23:02:27
5529,서울시,32,1,SDOT001,4005,00Original,4005,33,202104202300,2021-04-20 23:02:31
5530,서울시,32,1,SDOT001,3035,00Original,3035,275,202104202240,2021-04-20 23:02:32
5531,서울시,32,1,SDOT001,3036,00Original,3036,351,202104202240,2021-04-20 23:02:30
5532,서울시,32,1,SDOT001,3037,00Original,3037,134,202104202240,2021-04-20 23:02:36
5533,서울시,32,1,SDOT001,3038,00Original,3038,204,202104202240,2021-04-20 23:02:39
5534,서울시,32,1,SDOT001,4003,00Original,4003,77,202104202300,2021-04-20 23:02:58
5535,서울시,32,1,SDOT001,4022,00Original,4022,13,202104202300,2021-04-20 23:03:48
5536,서울시,32,1,SDOT001,4048,00Original,4048,43,202104202300,2021-04-20 23:04:12
5537,서울시,32,1,SDOT001,4032,00Original,4032,9,202104202300,2021-04-20 23:04:17
5538,서울시,32,1,SDOT001,4024,00Original,4024,14,202104202300,2021-04-20 23:04:38
5539,서울시,32,1,SDOT001,4009,00Original,4009,44,202104202300,2021-04-20 23:06:14
5540,서울시,32,1,SDOT001,4029,00Original,4029,10,202104202300,2021-04-20 23:07:04
5541,서울시,32,1,SDOT001,4011,00Original,4011,6,202104202300,2021-04-20 23:07:33
5542,서울시,32,1,SDOT001,4027,00Original,4027,39,202104202310,2021-04-20 23:10:07
5543,서울시,32,1,SDOT001,4033,00Original,4033,22,202104202310,2021-04-20 23:10:08
5544,서울시,32,1,SDOT001,4041,00Original,4041,6,202104202310,2021-04-20 23:10:12
5545,서울시,32,1,SDOT001,4015,00Original,4015,13,202104202310,2021-04-20 23:10:18
5546,서울시,32,1,SDOT001,4031,00Original,4031,4,202104202310,2021-04-20 23:10:22
5547,서울시,32,1,SDOT001,4036,00Original,4036,18,202104202310,2021-04-20 23:10:30
5548,서울시,32,1,SDOT001,4046,00Original,4046,12,202104202310,2021-04-20 23:10:31
5549,서울시,32,1,SDOT001,4017,00Original,4017,1,202104202310,2021-04-20 23:10:32
5550,서울시,32,1,SDOT001,4023,00Original,4023,0,202104202310,2021-04-20 23:10:36
5551,서울시,32,1,SDOT001,4001,00Original,4001,12,202104202310,2021-04-20 23:10:47
5552,서울시,32,1,SDOT001,4006,00Original,4006,0,202104202310,2021-04-20 23:10:51
5553,서울시,32,1,SDOT001,4038,00Original,4038,9,202104202310,2021-04-20 23:10:56
5554,서울시,32,1,SDOT001,4039,00Original,4039,0,202104202310,2021-04-20 23:11:20
5555,서울시,32,1,SDOT001,4012,00Original,4012,7,202104202310,2021-04-20 23:11:23
5556,서울시,32,1,SDOT001,4049,00Original,4049,8,202104202310,2021-04-20 23:12:21
5557,서울시,32,1,SDOT001,4005,00Original,4005,30,202104202310,2021-04-20 23:12:29
5558,서울시,32,1,SDOT001,2993,00Original,2993,210,202104202250,2021-04-20 23:12:47
5559,서울시,32,1,SDOT001,2997,00Original,2997,167,202104202250,2021-04-20 23:12:56
5560,서울시,32,1,SDOT001,2998,00Original,2998,232,202104202250,2021-04-20 23:12:58
5561,서울시,32,1,SDOT001,3000,00Original,3000,173,202104202250,2021-04-20 23:13:02
5562,서울시,32,1,SDOT001,3002,00Original,3002,139,202104202250,2021-04-20 23:13:07
5563,서울시,32,1,SDOT001,3005,00Original,3005,212,202104202250,2021-04-20 23:13:13
5564,서울시,32,1,SDOT001,3006,00Original,3006,187,202104202250,2021-04-20 23:13:14
5565,서울시,32,1,SDOT001,3004,00Original,3004,212,202104202250,2021-04-20 23:13:19
5566,서울시,32,1,SDOT001,3008,00Original,3008,211,202104202250,2021-04-20 23:13:17
5567,서울시,32,1,SDOT001,3007,00Original,3007,230,202104202250,2021-04-20 23:13:22
5568,서울시,32,1,SDOT001,3011,00Original,3011,202,202104202250,2021-04-20 23:13:23
5569,서울시,32,1,SDOT001,3012,00Original,3012,104,202104202250,2021-04-20 23:13:27
5570,서울시,32,1,SDOT001,3014,00Original,3014,196,202104202250,2021-04-20 23:13:28
5571,서울시,32,1,SDOT001,3016,00Original,3016,183,202104202250,2021-04-20 23:13:32
5572,서울시,32,1,SDOT001,3013,00Original,3013,144,202104202250,2021-04-20 23:13:32
5573,서울시,32,1,SDOT001,3015,00Original,3015,146,202104202250,2021-04-20 23:13:33
5574,서울시,32,1,SDOT001,3017,00Original,3017,207,202104202250,2021-04-20 23:13:36
5575,서울시,32,1,SDOT001,3019,00Original,3019,185,202104202250,2021-04-20 23:13:43
5576,서울시,32,1,SDOT001,3022,00Original,3022,184,202104202250,2021-04-20 23:13:46
5577,서울시,32,1,SDOT001,4022,00Original,4022,5,202104202310,2021-04-20 23:13:47
5578,서울시,32,1,SDOT001,3023,00Original,3023,199,202104202250,2021-04-20 23:13:48
5579,서울시,32,1,SDOT001,3024,00Original,3024,230,202104202250,2021-04-20 23:13:49
5580,서울시,32,1,SDOT001,3025,00Original,3025,185,202104202250,2021-04-20 23:13:52
5581,서울시,32,1,SDOT001,3026,00Original,3026,120,202104202250,2021-04-20 23:13:58
5582,서울시,32,1,SDOT001,3027,00Original,3027,179,202104202250,2021-04-20 23:13:55
5583,서울시,32,1,SDOT001,3028,00Original,3028,221,202104202250,2021-04-20 23:14:02
5584,서울시,32,1,SDOT001,3031,00Original,3031,223,202104202250,2021-04-20 23:14:04
5585,서울시,32,1,SDOT001,3035,00Original,3035,202,202104202250,2021-04-20 23:14:13
5586,서울시,32,1,SDOT001,4032,00Original,4032,10,202104202310,2021-04-20 23:14:15
5587,서울시,32,1,SDOT001,4048,00Original,4048,17,202104202310,2021-04-20 23:14:17
5588,서울시,32,1,SDOT001,3036,00Original,3036,321,202104202250,2021-04-20 23:14:19
5589,서울시,32,1,SDOT001,3038,00Original,3038,176,202104202250,2021-04-20 23:14:18
5590,서울시,32,1,SDOT001,3037,00Original,3037,129,202104202250,2021-04-20 23:14:25
5591,서울시,32,1,SDOT001,3040,00Original,3040,196,202104202250,2021-04-20 23:14:20
5592,서울시,32,1,SDOT001,3041,00Original,3041,192,202104202250,2021-04-20 23:14:21
5593,서울시,32,1,SDOT001,3039,00Original,3039,168,202104202250,2021-04-20 23:14:26
5594,서울시,32,1,SDOT001,4024,00Original,4024,10,202104202310,2021-04-20 23:14:38
5595,서울시,32,1,SDOT001,4018,00Original,4018,18,202104202310,2021-04-20 23:15:54
5596,서울시,32,1,SDOT001,4016,00Original,4016,11,202104202310,2021-04-20 23:15:56
5597,서울시,32,1,SDOT001,4035,00Original,4035,19,202104202310,2021-04-20 23:16:02
5598,서울시,32,1,SDOT001,4037,00Original,4037,0,202104202310,2021-04-20 23:16:02
5599,서울시,32,1,SDOT001,4014,00Original,4014,63,202104202310,2021-04-20 23:16:04
5600,서울시,32,1,SDOT001,4009,00Original,4009,46,202104202310,2021-04-20 23:16:08
5601,서울시,32,1,SDOT001,4004,00Original,4004,36,202104202310,2021-04-20 23:16:46
5602,서울시,32,1,SDOT001,4029,00Original,4029,15,202104202310,2021-04-20 23:17:04
5603,서울시,32,1,SDOT001,4011,00Original,4011,14,202104202310,2021-04-20 23:17:20
5604,서울시,32,1,SDOT001,4007,00Original,4007,7,202104202310,2021-04-20 23:17:31
5605,서울시,32,1,SDOT001,4040,00Original,4040,24,202104202310,2021-04-20 23:17:44
5606,서울시,32,1,SDOT001,4020,00Original,4020,0,202104202310,2021-04-20 23:17:46
5607,서울시,32,1,SDOT001,4042,00Original,4042,8,202104202310,2021-04-20 23:17:54
5608,서울시,32,1,SDOT001,4025,00Original,4025,8,202104202310,2021-04-20 23:17:57
5609,서울시,32,1,SDOT001,4027,00Original,4027,17,202104202320,2021-04-20 23:20:02
5610,서울시,32,1,SDOT001,4033,00Original,4033,12,202104202320,2021-04-20 23:20:10
5611,서울시,32,1,SDOT001,4041,00Original,4041,5,202104202320,2021-04-20 23:20:12
5612,서울시,32,1,SDOT001,4015,00Original,4015,8,202104202320,2021-04-20 23:20:18
5613,서울시,32,1,SDOT001,4031,00Original,4031,7,202104202320,2021-04-20 23:20:23
5614,서울시,32,1,SDOT001,4046,00Original,4046,3,202104202320,2021-04-20 23:20:27
5615,서울시,32,1,SDOT001,4017,00Original,4017,0,202104202320,2021-04-20 23:20:30
5616,서울시,32,1,SDOT001,4023,00Original,4023,0,202104202320,2021-04-20 23:20:31
5617,서울시,32,1,SDOT001,4036,00Original,4036,11,202104202320,2021-04-20 23:20:31
5618,서울시,32,1,SDOT001,4045,00Original,4045,0,202104202320,2021-04-20 23:20:38
5619,서울시,32,1,SDOT001,4001,00Original,4001,13,202104202320,2021-04-20 23:20:49
5620,서울시,32,1,SDOT001,4006,00Original,4006,0,202104202320,2021-04-20 23:20:49
5621,서울시,32,1,SDOT001,4043,00Original,4043,1,202104202320,2021-04-20 23:20:53
5622,서울시,32,1,SDOT001,4038,00Original,4038,0,202104202320,2021-04-20 23:20:54
5623,서울시,32,1,SDOT001,4008,00Original,4008,18,202104202320,2021-04-20 23:21:00
5624,서울시,32,1,SDOT001,4039,00Original,4039,0,202104202320,2021-04-20 23:21:18
5625,서울시,32,1,SDOT001,4012,00Original,4012,10,202104202320,2021-04-20 23:21:19
5626,서울시,32,1,SDOT001,4049,00Original,4049,6,202104202320,2021-04-20 23:22:21
5627,서울시,32,1,SDOT001,4005,00Original,4005,39,202104202320,2021-04-20 23:22:26
5628,서울시,32,1,SDOT001,4026,00Original,4026,14,202104202320,2021-04-20 23:22:35
5629,서울시,32,1,SDOT001,4003,00Original,4003,46,202104202320,2021-04-20 23:22:57
5630,서울시,32,1,SDOT001,4022,00Original,4022,13,202104202320,2021-04-20 23:23:47
5631,서울시,32,1,SDOT001,4048,00Original,4048,27,202104202320,2021-04-20 23:24:12
5632,서울시,32,1,SDOT001,4032,00Original,4032,7,202104202320,2021-04-20 23:24:13
5633,서울시,32,1,SDOT001,2992,00Original,2992,190,202104202300,2021-04-20 23:24:23
5634,서울시,32,1,SDOT001,2993,00Original,2993,214,202104202300,2021-04-20 23:24:26
5635,서울시,32,1,SDOT001,2994,00Original,2994,222,202104202300,2021-04-20 23:24:26
5636,서울시,32,1,SDOT001,2995,00Original,2995,141,202104202300,2021-04-20 23:24:28
5637,서울시,32,1,SDOT001,2996,00Original,2996,165,202104202300,2021-04-20 23:24:29
5638,서울시,32,1,SDOT001,2997,00Original,2997,161,202104202300,2021-04-20 23:24:29
5639,서울시,32,1,SDOT001,2998,00Original,2998,206,202104202300,2021-04-20 23:24:30
5640,서울시,32,1,SDOT001,2999,00Original,2999,169,202104202300,2021-04-20 23:24:31
5641,서울시,32,1,SDOT001,3001,00Original,3001,152,202104202300,2021-04-20 23:24:37
5642,서울시,32,1,SDOT001,3000,00Original,3000,170,202104202300,2021-04-20 23:24:37
5643,서울시,32,1,SDOT001,4024,00Original,4024,14,202104202320,2021-04-20 23:24:42
5644,서울시,32,1,SDOT001,3006,00Original,3006,169,202104202300,2021-04-20 23:24:47
5645,서울시,32,1,SDOT001,3008,00Original,3008,190,202104202300,2021-04-20 23:24:55
5646,서울시,32,1,SDOT001,3007,00Original,3007,243,202104202300,2021-04-20 23:24:55
5647,서울시,32,1,SDOT001,3009,00Original,3009,0,202104202300,2021-04-20 23:24:56
5648,서울시,32,1,SDOT001,3010,00Original,3010,206,202104202300,2021-04-20 23:24:58
5649,서울시,32,1,SDOT001,3011,00Original,3011,197,202104202300,2021-04-20 23:25:01
5650,서울시,32,1,SDOT001,3012,00Original,3012,94,202104202300,2021-04-20 23:25:07
5651,서울시,32,1,SDOT001,3016,00Original,3016,154,202104202300,2021-04-20 23:25:10
5652,서울시,32,1,SDOT001,3019,00Original,3019,164,202104202300,2021-04-20 23:25:17
5653,서울시,32,1,SDOT001,3021,00Original,3021,140,202104202300,2021-04-20 23:25:21
5654,서울시,32,1,SDOT001,3020,00Original,3020,348,202104202300,2021-04-20 23:25:22
5655,서울시,32,1,SDOT001,3022,00Original,3022,167,202104202300,2021-04-20 23:25:26
5656,서울시,32,1,SDOT001,3033,00Original,3033,139,202104202300,2021-04-20 23:25:54
5657,서울시,32,1,SDOT001,4009,00Original,4009,27,202104202320,2021-04-20 23:26:11
5658,서울시,32,1,SDOT001,4021,00Original,4021,0,202104202320,2021-04-20 23:26:36
5659,서울시,32,1,SDOT001,4050,00Original,4050,0,202104202320,2021-04-20 23:26:47
5660,서울시,32,1,SDOT001,4013,00Original,4013,12,202104202320,2021-04-20 23:26:47
5661,서울시,32,1,SDOT001,4030,00Original,4030,14,202104202320,2021-04-20 23:27:25
5662,서울시,32,1,SDOT001,4025,00Original,4025,3,202104202320,2021-04-20 23:28:03
5663,서울시,32,1,SDOT001,4027,00Original,4027,34,202104202330,2021-04-20 23:30:05
5664,서울시,32,1,SDOT001,4033,00Original,4033,5,202104202330,2021-04-20 23:30:08
5665,서울시,32,1,SDOT001,4031,00Original,4031,3,202104202330,2021-04-20 23:30:23
5666,서울시,32,1,SDOT001,4046,00Original,4046,4,202104202330,2021-04-20 23:30:31
5667,서울시,32,1,SDOT001,4036,00Original,4036,9,202104202330,2021-04-20 23:30:32
5668,서울시,32,1,SDOT001,4012,00Original,4012,0,202104202330,2021-04-20 23:31:20
5669,서울시,32,1,SDOT001,4049,00Original,4049,13,202104202330,2021-04-20 23:32:27
