"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","4048","00Original","0000004048","39","202104271400","2021-04-27 14:04:16"
"서울시","32","1","SDOT001","4032","00Original","0000004032","39","202104271400","2021-04-27 14:04:21"
"서울시","32","1","SDOT001","4010","00Original","0000004010","181","202104271400","2021-04-27 14:05:50"
"서울시","32","1","SDOT001","4009","00Original","0000004009","123","202104271400","2021-04-27 14:06:08"
"서울시","32","1","SDOT001","4013","00Original","0000004013","74","202104271400","2021-04-27 14:06:47"
"서울시","32","1","SDOT001","4047","00Original","0000004047","112","202104271400","2021-04-27 14:06:52"
"서울시","32","1","SDOT001","4011","00Original","0000004011","44","202104271400","2021-04-27 14:07:21"
"서울시","32","1","SDOT001","4020","00Original","0000004020","2","202104271400","2021-04-27 14:07:45"
"서울시","32","1","SDOT001","4042","00Original","0000004042","138","202104271400","2021-04-27 14:07:50"
"서울시","32","1","SDOT001","4027","00Original","0000004027","55","202104271410","2021-04-27 14:10:04"
"서울시","32","1","SDOT001","4041","00Original","0000004041","4","202104271410","2021-04-27 14:10:14"
"서울시","32","1","SDOT001","4015","00Original","0000004015","138","202104271410","2021-04-27 14:10:18"
"서울시","32","1","SDOT001","4031","00Original","0000004031","21","202104271410","2021-04-27 14:10:21"
"서울시","32","1","SDOT001","4046","00Original","0000004046","125","202104271410","2021-04-27 14:10:27"
"서울시","32","1","SDOT001","4017","00Original","0000004017","10","202104271410","2021-04-27 14:10:30"
"서울시","32","1","SDOT001","4023","00Original","0000004023","3","202104271410","2021-04-27 14:10:30"
"서울시","32","1","SDOT001","4036","00Original","0000004036","73","202104271410","2021-04-27 14:10:31"
"서울시","32","1","SDOT001","4045","00Original","0000004045","5","202104271410","2021-04-27 14:10:37"
"서울시","32","1","SDOT001","4019","00Original","0000004019","0","202104271410","2021-04-27 14:10:42"
"서울시","32","1","SDOT001","4001","00Original","0000004001","22","202104271410","2021-04-27 14:10:46"
"서울시","32","1","SDOT001","4006","00Original","0000004006","9","202104271410","2021-04-27 14:10:47"
"서울시","32","1","SDOT001","4043","00Original","0000004043","15","202104271410","2021-04-27 14:10:51"
"서울시","32","1","SDOT001","4038","00Original","0000004038","13","202104271410","2021-04-27 14:10:54"
"서울시","32","1","SDOT001","4008","00Original","0000004008","44","202104271410","2021-04-27 14:10:59"
"서울시","32","1","SDOT001","4039","00Original","0000004039","10","202104271410","2021-04-27 14:11:15"
"서울시","32","1","SDOT001","4012","00Original","0000004012","48","202104271410","2021-04-27 14:11:18"
"서울시","32","1","SDOT001","4049","00Original","0000004049","56","202104271410","2021-04-27 14:12:22"
"서울시","32","1","SDOT001","4005","00Original","0000004005","71","202104271410","2021-04-27 14:12:27"
"서울시","32","1","SDOT001","4026","00Original","0000004026","50","202104271410","2021-04-27 14:12:37"
"서울시","32","1","SDOT001","4044","00Original","0000004044","22","202104271410","2021-04-27 14:12:41"
"서울시","32","1","SDOT001","2992","00Original","0000002992","348","202104271350","2021-04-27 14:12:51"
"서울시","32","1","SDOT001","2993","00Original","0000002993","249","202104271350","2021-04-27 14:12:52"
"서울시","32","1","SDOT001","2994","00Original","0000002994","323","202104271350","2021-04-27 14:12:52"
"서울시","32","1","SDOT001","2995","00Original","0000002995","306","202104271350","2021-04-27 14:12:53"
"서울시","32","1","SDOT001","2996","00Original","0000002996","333","202104271350","2021-04-27 14:12:55"
"서울시","32","1","SDOT001","4003","00Original","0000004003","185","202104271410","2021-04-27 14:12:55"
"서울시","32","1","SDOT001","2997","00Original","0000002997","374","202104271350","2021-04-27 14:12:55"
"서울시","32","1","SDOT001","2998","00Original","0000002998","338","202104271350","2021-04-27 14:12:57"
"서울시","32","1","SDOT001","2999","00Original","0000002999","206","202104271350","2021-04-27 14:12:58"
"서울시","32","1","SDOT001","3000","00Original","0000003000","294","202104271350","2021-04-27 14:12:58"
"서울시","32","1","SDOT001","3001","00Original","0000003001","147","202104271350","2021-04-27 14:12:59"
"서울시","32","1","SDOT001","3002","00Original","0000003002","328","202104271350","2021-04-27 14:13:00"
"서울시","32","1","SDOT001","3003","00Original","0000003003","336","202104271350","2021-04-27 14:13:01"
"서울시","32","1","SDOT001","3004","00Original","0000003004","215","202104271350","2021-04-27 14:13:02"
"서울시","32","1","SDOT001","3005","00Original","0000003005","349","202104271350","2021-04-27 14:13:03"
"서울시","32","1","SDOT001","3006","00Original","0000003006","322","202104271350","2021-04-27 14:13:03"
"서울시","32","1","SDOT001","3007","00Original","0000003007","200","202104271350","2021-04-27 14:13:03"
"서울시","32","1","SDOT001","3008","00Original","0000003008","388","202104271350","2021-04-27 14:13:04"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202104271350","2021-04-27 14:13:04"
"서울시","32","1","SDOT001","3010","00Original","0000003010","215","202104271350","2021-04-27 14:13:04"
"서울시","32","1","SDOT001","3011","00Original","0000003011","268","202104271350","2021-04-27 14:13:05"
"서울시","32","1","SDOT001","3012","00Original","0000003012","240","202104271350","2021-04-27 14:13:05"
"서울시","32","1","SDOT001","3013","00Original","0000003013","188","202104271350","2021-04-27 14:13:07"
"서울시","32","1","SDOT001","3014","00Original","0000003014","402","202104271350","2021-04-27 14:13:08"
"서울시","32","1","SDOT001","3015","00Original","0000003015","168","202104271350","2021-04-27 14:13:09"
"서울시","32","1","SDOT001","3016","00Original","0000003016","254","202104271350","2021-04-27 14:13:11"
"서울시","32","1","SDOT001","3017","00Original","0000003017","311","202104271350","2021-04-27 14:13:12"
"서울시","32","1","SDOT001","3018","00Original","0000003018","175","202104271350","2021-04-27 14:13:14"
"서울시","32","1","SDOT001","3019","00Original","0000003019","210","202104271350","2021-04-27 14:13:15"
"서울시","32","1","SDOT001","3020","00Original","0000003020","562","202104271350","2021-04-27 14:13:15"
"서울시","32","1","SDOT001","3021","00Original","0000003021","206","202104271350","2021-04-27 14:13:15"
"서울시","32","1","SDOT001","3022","00Original","0000003022","244","202104271350","2021-04-27 14:13:16"
"서울시","32","1","SDOT001","3023","00Original","0000003023","259","202104271350","2021-04-27 14:13:17"
"서울시","32","1","SDOT001","3024","00Original","0000003024","310","202104271350","2021-04-27 14:13:18"
"서울시","32","1","SDOT001","3025","00Original","0000003025","239","202104271350","2021-04-27 14:13:19"
"서울시","32","1","SDOT001","3026","00Original","0000003026","163","202104271350","2021-04-27 14:13:20"
"서울시","32","1","SDOT001","3027","00Original","0000003027","388","202104271350","2021-04-27 14:13:20"
"서울시","32","1","SDOT001","3028","00Original","0000003028","271","202104271350","2021-04-27 14:13:21"
"서울시","32","1","SDOT001","3029","00Original","0000003029","272","202104271350","2021-04-27 14:13:22"
"서울시","32","1","SDOT001","3030","00Original","0000003030","203","202104271350","2021-04-27 14:13:23"
"서울시","32","1","SDOT001","3031","00Original","0000003031","453","202104271350","2021-04-27 14:13:24"
"서울시","32","1","SDOT001","3032","00Original","0000003032","211","202104271350","2021-04-27 14:13:25"
"서울시","32","1","SDOT001","3033","00Original","0000003033","271","202104271350","2021-04-27 14:13:27"
"서울시","32","1","SDOT001","3034","00Original","0000003034","603","202104271350","2021-04-27 14:13:27"
"서울시","32","1","SDOT001","3035","00Original","0000003035","489","202104271350","2021-04-27 14:13:29"
"서울시","32","1","SDOT001","3036","00Original","0000003036","534","202104271350","2021-04-27 14:13:29"
"서울시","32","1","SDOT001","3037","00Original","0000003037","158","202104271350","2021-04-27 14:13:29"
"서울시","32","1","SDOT001","3038","00Original","0000003038","297","202104271350","2021-04-27 14:13:30"
"서울시","32","1","SDOT001","3039","00Original","0000003039","435","202104271350","2021-04-27 14:13:31"
"서울시","32","1","SDOT001","3040","00Original","0000003040","230","202104271350","2021-04-27 14:13:33"
"서울시","32","1","SDOT001","3041","00Original","0000003041","300","202104271350","2021-04-27 14:13:33"
"서울시","32","1","SDOT001","4022","00Original","0000004022","57","202104271410","2021-04-27 14:13:48"
"서울시","32","1","SDOT001","4048","00Original","0000004048","76","202104271410","2021-04-27 14:14:12"
"서울시","32","1","SDOT001","4032","00Original","0000004032","41","202104271410","2021-04-27 14:14:12"
"서울시","32","1","SDOT001","4024","00Original","0000004024","22","202104271410","2021-04-27 14:14:37"
"서울시","32","1","SDOT001","4009","00Original","0000004009","132","202104271410","2021-04-27 14:16:09"
"서울시","32","1","SDOT001","4002","00Original","0000004002","197","202104271410","2021-04-27 14:16:24"
"서울시","32","1","SDOT001","4021","00Original","0000004021","8","202104271410","2021-04-27 14:16:33"
"서울시","32","1","SDOT001","4004","00Original","0000004004","69","202104271410","2021-04-27 14:16:46"
"서울시","32","1","SDOT001","4011","00Original","0000004011","40","202104271410","2021-04-27 14:17:20"
"서울시","32","1","SDOT001","4042","00Original","0000004042","122","202104271410","2021-04-27 14:17:55"
"서울시","32","1","SDOT001","4033","00Original","0000004033","74","202104271420","2021-04-27 14:20:06"
"서울시","32","1","SDOT001","4027","00Original","0000004027","66","202104271420","2021-04-27 14:20:08"
"서울시","32","1","SDOT001","4015","00Original","0000004015","109","202104271420","2021-04-27 14:20:16"
"서울시","32","1","SDOT001","4041","00Original","0000004041","13","202104271420","2021-04-27 14:20:17"
"서울시","32","1","SDOT001","4031","00Original","0000004031","28","202104271420","2021-04-27 14:20:21"
"서울시","32","1","SDOT001","4046","00Original","0000004046","112","202104271420","2021-04-27 14:20:26"
"서울시","32","1","SDOT001","4006","00Original","0000004006","8","202104271420","2021-04-27 14:20:52"
"서울시","32","1","SDOT001","4043","00Original","0000004043","15","202104271420","2021-04-27 14:20:52"
"서울시","32","1","SDOT001","4008","00Original","0000004008","45","202104271420","2021-04-27 14:21:02"
"서울시","32","1","SDOT001","4039","00Original","0000004039","5","202104271420","2021-04-27 14:21:16"
"서울시","32","1","SDOT001","4012","00Original","0000004012","40","202104271420","2021-04-27 14:21:23"
"서울시","32","1","SDOT001","4049","00Original","0000004049","59","202104271420","2021-04-27 14:22:24"
"서울시","32","1","SDOT001","4005","00Original","0000004005","87","202104271420","2021-04-27 14:22:29"
"서울시","32","1","SDOT001","4003","00Original","0000004003","162","202104271420","2021-04-27 14:22:56"
"서울시","32","1","SDOT001","2995","00Original","0000002995","240","202104271400","2021-04-27 14:23:45"
"서울시","32","1","SDOT001","2997","00Original","0000002997","400","202104271400","2021-04-27 14:23:49"
"서울시","32","1","SDOT001","4022","00Original","0000004022","49","202104271420","2021-04-27 14:23:51"
"서울시","32","1","SDOT001","2999","00Original","0000002999","208","202104271400","2021-04-27 14:23:54"
"서울시","32","1","SDOT001","2998","00Original","0000002998","307","202104271400","2021-04-27 14:23:55"
"서울시","32","1","SDOT001","3000","00Original","0000003000","292","202104271400","2021-04-27 14:23:56"
"서울시","32","1","SDOT001","3001","00Original","0000003001","132","202104271400","2021-04-27 14:23:58"
"서울시","32","1","SDOT001","3002","00Original","0000003002","308","202104271400","2021-04-27 14:24:05"
"서울시","32","1","SDOT001","3004","00Original","0000003004","219","202104271400","2021-04-27 14:24:07"
"서울시","32","1","SDOT001","3005","00Original","0000003005","377","202104271400","2021-04-27 14:24:08"
"서울시","32","1","SDOT001","3007","00Original","0000003007","217","202104271400","2021-04-27 14:24:11"
"서울시","32","1","SDOT001","4032","00Original","0000004032","47","202104271420","2021-04-27 14:24:12"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202104271400","2021-04-27 14:24:14"
"서울시","32","1","SDOT001","3010","00Original","0000003010","224","202104271400","2021-04-27 14:24:14"
"서울시","32","1","SDOT001","3008","00Original","0000003008","408","202104271400","2021-04-27 14:24:15"
"서울시","32","1","SDOT001","3011","00Original","0000003011","252","202104271400","2021-04-27 14:24:16"
"서울시","32","1","SDOT001","3012","00Original","0000003012","172","202104271400","2021-04-27 14:24:17"
"서울시","32","1","SDOT001","3013","00Original","0000003013","160","202104271400","2021-04-27 14:24:17"
"서울시","32","1","SDOT001","3014","00Original","0000003014","376","202104271400","2021-04-27 14:24:18"
"서울시","32","1","SDOT001","3015","00Original","0000003015","187","202104271400","2021-04-27 14:24:19"
"서울시","32","1","SDOT001","4048","00Original","0000004048","110","202104271420","2021-04-27 14:24:20"
"서울시","32","1","SDOT001","3016","00Original","0000003016","229","202104271400","2021-04-27 14:24:21"
"서울시","32","1","SDOT001","3017","00Original","0000003017","288","202104271400","2021-04-27 14:24:22"
"서울시","32","1","SDOT001","3018","00Original","0000003018","181","202104271400","2021-04-27 14:24:22"
"서울시","32","1","SDOT001","3020","00Original","0000003020","629","202104271400","2021-04-27 14:24:24"
"서울시","32","1","SDOT001","3019","00Original","0000003019","209","202104271400","2021-04-27 14:24:25"
"서울시","32","1","SDOT001","3021","00Original","0000003021","226","202104271400","2021-04-27 14:24:25"
"서울시","32","1","SDOT001","3022","00Original","0000003022","242","202104271400","2021-04-27 14:24:27"
"서울시","32","1","SDOT001","3023","00Original","0000003023","255","202104271400","2021-04-27 14:24:36"
"서울시","32","1","SDOT001","3029","00Original","0000003029","275","202104271400","2021-04-27 14:24:47"
"서울시","32","1","SDOT001","3030","00Original","0000003030","228","202104271400","2021-04-27 14:24:48"
"서울시","32","1","SDOT001","3031","00Original","0000003031","496","202104271400","2021-04-27 14:24:49"
"서울시","32","1","SDOT001","3034","00Original","0000003034","620","202104271400","2021-04-27 14:24:55"
"서울시","32","1","SDOT001","3035","00Original","0000003035","472","202104271400","2021-04-27 14:24:57"
"서울시","32","1","SDOT001","3032","00Original","0000003032","216","202104271400","2021-04-27 14:24:57"
"서울시","32","1","SDOT001","3036","00Original","0000003036","527","202104271400","2021-04-27 14:25:01"
"서울시","32","1","SDOT001","3040","00Original","0000003040","232","202104271400","2021-04-27 14:25:09"
"서울시","32","1","SDOT001","4002","00Original","0000004002","182","202104271420","2021-04-27 14:26:24"
"서울시","32","1","SDOT001","4021","00Original","0000004021","5","202104271420","2021-04-27 14:26:33"
"서울시","32","1","SDOT001","4029","00Original","0000004029","76","202104271420","2021-04-27 14:27:03"
"서울시","32","1","SDOT001","4011","00Original","0000004011","47","202104271420","2021-04-27 14:27:30"
"서울시","32","1","SDOT001","4033","00Original","0000004033","61","202104271430","2021-04-27 14:30:08"
"서울시","32","1","SDOT001","4041","00Original","0000004041","6","202104271430","2021-04-27 14:30:14"
"서울시","32","1","SDOT001","4015","00Original","0000004015","110","202104271430","2021-04-27 14:30:18"
"서울시","32","1","SDOT001","4031","00Original","0000004031","30","202104271430","2021-04-27 14:30:22"
"서울시","32","1","SDOT001","4046","00Original","0000004046","124","202104271430","2021-04-27 14:30:33"
"서울시","32","1","SDOT001","4012","00Original","0000004012","54","202104271430","2021-04-27 14:31:21"
"서울시","32","1","SDOT001","4049","00Original","0000004049","64","202104271430","2021-04-27 14:32:25"
"서울시","32","1","SDOT001","4005","00Original","0000004005","66","202104271430","2021-04-27 14:32:27"
"서울시","32","1","SDOT001","4044","00Original","0000004044","43","202104271430","2021-04-27 14:32:43"
"서울시","32","1","SDOT001","4048","00Original","0000004048","52","202104271430","2021-04-27 14:34:12"
"서울시","32","1","SDOT001","4032","00Original","0000004032","23","202104271430","2021-04-27 14:34:13"
"서울시","32","1","SDOT001","4024","00Original","0000004024","20","202104271430","2021-04-27 14:34:36"
"서울시","32","1","SDOT001","2992","00Original","0000002992","314","202104271410","2021-04-27 14:35:14"
"서울시","32","1","SDOT001","2993","00Original","0000002993","205","202104271410","2021-04-27 14:35:17"
"서울시","32","1","SDOT001","2995","00Original","0000002995","345","202104271410","2021-04-27 14:35:21"
"서울시","32","1","SDOT001","2996","00Original","0000002996","322","202104271410","2021-04-27 14:35:23"
"서울시","32","1","SDOT001","2997","00Original","0000002997","349","202104271410","2021-04-27 14:35:26"
"서울시","32","1","SDOT001","2998","00Original","0000002998","307","202104271410","2021-04-27 14:35:27"
"서울시","32","1","SDOT001","2999","00Original","0000002999","196","202104271410","2021-04-27 14:35:29"
"서울시","32","1","SDOT001","3000","00Original","0000003000","295","202104271410","2021-04-27 14:35:33"
"서울시","32","1","SDOT001","4034","00Original","0000004034","72","202104271430","2021-04-27 14:35:36"
"서울시","32","1","SDOT001","3002","00Original","0000003002","360","202104271410","2021-04-27 14:35:36"
"서울시","32","1","SDOT001","3004","00Original","0000003004","199","202104271410","2021-04-27 14:35:42"
"서울시","32","1","SDOT001","3005","00Original","0000003005","368","202104271410","2021-04-27 14:35:44"
"서울시","32","1","SDOT001","3006","00Original","0000003006","297","202104271410","2021-04-27 14:35:47"
"서울시","32","1","SDOT001","3007","00Original","0000003007","218","202104271410","2021-04-27 14:35:50"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202104271410","2021-04-27 14:35:53"
"서울시","32","1","SDOT001","4018","00Original","0000004018","113","202104271430","2021-04-27 14:35:54"
"서울시","32","1","SDOT001","3010","00Original","0000003010","218","202104271410","2021-04-27 14:35:56"
"서울시","32","1","SDOT001","4016","00Original","0000004016","52","202104271430","2021-04-27 14:35:56"
"서울시","32","1","SDOT001","3011","00Original","0000003011","278","202104271410","2021-04-27 14:35:57"
"서울시","32","1","SDOT001","3012","00Original","0000003012","202","202104271410","2021-04-27 14:35:59"
"서울시","32","1","SDOT001","4035","00Original","0000004035","36","202104271430","2021-04-27 14:36:00"
"서울시","32","1","SDOT001","4037","00Original","0000004037","11","202104271430","2021-04-27 14:36:01"
"서울시","32","1","SDOT001","3013","00Original","0000003013","189","202104271410","2021-04-27 14:36:01"
"서울시","32","1","SDOT001","3014","00Original","0000003014","343","202104271410","2021-04-27 14:36:03"
"서울시","32","1","SDOT001","3017","00Original","0000003017","279","202104271410","2021-04-27 14:36:10"
"서울시","32","1","SDOT001","3018","00Original","0000003018","158","202104271410","2021-04-27 14:36:13"
"서울시","32","1","SDOT001","3019","00Original","0000003019","178","202104271410","2021-04-27 14:36:14"
"서울시","32","1","SDOT001","3020","00Original","0000003020","527","202104271410","2021-04-27 14:36:17"
"서울시","32","1","SDOT001","3021","00Original","0000003021","221","202104271410","2021-04-27 14:36:19"
"서울시","32","1","SDOT001","3022","00Original","0000003022","289","202104271410","2021-04-27 14:36:21"
"서울시","32","1","SDOT001","4002","00Original","0000004002","164","202104271430","2021-04-27 14:36:23"
"서울시","32","1","SDOT001","3023","00Original","0000003023","223","202104271410","2021-04-27 14:36:23"
"서울시","32","1","SDOT001","3024","00Original","0000003024","331","202104271410","2021-04-27 14:36:25"
"서울시","32","1","SDOT001","3025","00Original","0000003025","228","202104271410","2021-04-27 14:36:29"
"서울시","32","1","SDOT001","4021","00Original","0000004021","8","202104271430","2021-04-27 14:36:33"
"서울시","32","1","SDOT001","3027","00Original","0000003027","339","202104271410","2021-04-27 14:36:33"
"서울시","32","1","SDOT001","3028","00Original","0000003028","246","202104271410","2021-04-27 14:36:36"
"서울시","32","1","SDOT001","3029","00Original","0000003029","292","202104271410","2021-04-27 14:36:38"
"서울시","32","1","SDOT001","3030","00Original","0000003030","248","202104271410","2021-04-27 14:36:40"
"서울시","32","1","SDOT001","4004","00Original","0000004004","77","202104271430","2021-04-27 14:36:43"
"서울시","32","1","SDOT001","3032","00Original","0000003032","220","202104271410","2021-04-27 14:36:45"
"서울시","32","1","SDOT001","3033","00Original","0000003033","303","202104271410","2021-04-27 14:36:46"
"서울시","32","1","SDOT001","4013","00Original","0000004013","53","202104271430","2021-04-27 14:36:47"
"서울시","32","1","SDOT001","3036","00Original","0000003036","449","202104271410","2021-04-27 14:36:54"
"서울시","32","1","SDOT001","3038","00Original","0000003038","287","202104271410","2021-04-27 14:36:58"
"서울시","32","1","SDOT001","3040","00Original","0000003040","223","202104271410","2021-04-27 14:37:02"
"서울시","32","1","SDOT001","4029","00Original","0000004029","78","202104271430","2021-04-27 14:37:04"
"서울시","32","1","SDOT001","4011","00Original","0000004011","28","202104271430","2021-04-27 14:37:21"
"서울시","32","1","SDOT001","4007","00Original","0000004007","39","202104271430","2021-04-27 14:37:30"
"서울시","32","1","SDOT001","4040","00Original","0000004040","17","202104271430","2021-04-27 14:37:44"
"서울시","32","1","SDOT001","4020","00Original","0000004020","2","202104271430","2021-04-27 14:37:44"
"서울시","32","1","SDOT001","4042","00Original","0000004042","115","202104271430","2021-04-27 14:37:51"
"서울시","32","1","SDOT001","4025","00Original","0000004025","14","202104271430","2021-04-27 14:37:54"
"서울시","32","1","SDOT001","4027","00Original","0000004027","73","202104271440","2021-04-27 14:40:07"
"서울시","32","1","SDOT001","4033","00Original","0000004033","82","202104271440","2021-04-27 14:40:08"
"서울시","32","1","SDOT001","4041","00Original","0000004041","5","202104271440","2021-04-27 14:40:12"
"서울시","32","1","SDOT001","4015","00Original","0000004015","131","202104271440","2021-04-27 14:40:22"
"서울시","32","1","SDOT001","4031","00Original","0000004031","33","202104271440","2021-04-27 14:40:23"
"서울시","32","1","SDOT001","4046","00Original","0000004046","84","202104271440","2021-04-27 14:40:29"
"서울시","32","1","SDOT001","4023","00Original","0000004023","2","202104271440","2021-04-27 14:40:30"
"서울시","32","1","SDOT001","4017","00Original","0000004017","18","202104271440","2021-04-27 14:40:30"
"서울시","32","1","SDOT001","4036","00Original","0000004036","66","202104271440","2021-04-27 14:40:30"
"서울시","32","1","SDOT001","4045","00Original","0000004045","11","202104271440","2021-04-27 14:40:37"
"서울시","32","1","SDOT001","4006","00Original","0000004006","15","202104271440","2021-04-27 14:41:03"
"서울시","32","1","SDOT001","4043","00Original","0000004043","10","202104271440","2021-04-27 14:41:10"
"서울시","32","1","SDOT001","4039","00Original","0000004039","21","202104271440","2021-04-27 14:41:15"
"서울시","32","1","SDOT001","4012","00Original","0000004012","45","202104271440","2021-04-27 14:41:19"
"서울시","32","1","SDOT001","4049","00Original","0000004049","60","202104271440","2021-04-27 14:42:21"
"서울시","32","1","SDOT001","4005","00Original","0000004005","60","202104271440","2021-04-27 14:42:27"
"서울시","32","1","SDOT001","4044","00Original","0000004044","40","202104271440","2021-04-27 14:42:42"
"서울시","32","1","SDOT001","4003","00Original","0000004003","175","202104271440","2021-04-27 14:42:56"
"서울시","32","1","SDOT001","4022","00Original","0000004022","75","202104271440","2021-04-27 14:43:51"
"서울시","32","1","SDOT001","4048","00Original","0000004048","38","202104271440","2021-04-27 14:44:12"
"서울시","32","1","SDOT001","4032","00Original","0000004032","32","202104271440","2021-04-27 14:44:13"
"서울시","32","1","SDOT001","4035","00Original","0000004035","42","202104271440","2021-04-27 14:45:59"
"서울시","32","1","SDOT001","4029","00Original","0000004029","62","202104271440","2021-04-27 14:47:01"
"서울시","32","1","SDOT001","2992","00Original","0000002992","297","202104271420","2021-04-27 14:47:13"
"서울시","32","1","SDOT001","2996","00Original","0000002996","335","202104271420","2021-04-27 14:47:20"
"서울시","32","1","SDOT001","3011","00Original","0000003011","258","202104271420","2021-04-27 14:47:51"
"서울시","32","1","SDOT001","3021","00Original","0000003021","226","202104271420","2021-04-27 14:48:14"
"서울시","32","1","SDOT001","3026","00Original","0000003026","154","202104271420","2021-04-27 14:48:25"
"서울시","32","1","SDOT001","3013","00Original","0000003013","180","202104271420","2021-04-27 14:48:33"
"서울시","32","1","SDOT001","3030","00Original","0000003030","251","202104271420","2021-04-27 14:48:33"
"서울시","32","1","SDOT001","3024","00Original","0000003024","304","202104271420","2021-04-27 14:48:36"
"서울시","32","1","SDOT001","3023","00Original","0000003023","232","202104271420","2021-04-27 14:48:36"
"서울시","32","1","SDOT001","3025","00Original","0000003025","254","202104271420","2021-04-27 14:48:36"
"서울시","32","1","SDOT001","3033","00Original","0000003033","287","202104271420","2021-04-27 14:48:41"
"서울시","32","1","SDOT001","3040","00Original","0000003040","195","202104271420","2021-04-27 14:48:57"
"서울시","32","1","SDOT001","4033","00Original","0000004033","56","202104271450","2021-04-27 14:50:11"
"서울시","32","1","SDOT001","4041","00Original","0000004041","26","202104271450","2021-04-27 14:50:12"
"서울시","32","1","SDOT001","4015","00Original","0000004015","114","202104271450","2021-04-27 14:50:16"
"서울시","32","1","SDOT001","4031","00Original","0000004031","21","202104271450","2021-04-27 14:50:21"
"서울시","32","1","SDOT001","4046","00Original","0000004046","105","202104271450","2021-04-27 14:50:27"
"서울시","32","1","SDOT001","4017","00Original","0000004017","13","202104271450","2021-04-27 14:50:30"
"서울시","32","1","SDOT001","4036","00Original","0000004036","55","202104271450","2021-04-27 14:50:30"
"서울시","32","1","SDOT001","4023","00Original","0000004023","2","202104271450","2021-04-27 14:50:31"
"서울시","32","1","SDOT001","4045","00Original","0000004045","10","202104271450","2021-04-27 14:50:37"
"서울시","32","1","SDOT001","4019","00Original","0000004019","0","202104271450","2021-04-27 14:50:43"
"서울시","32","1","SDOT001","4001","00Original","0000004001","26","202104271450","2021-04-27 14:50:45"
"서울시","32","1","SDOT001","4006","00Original","0000004006","11","202104271450","2021-04-27 14:50:46"
"서울시","32","1","SDOT001","4043","00Original","0000004043","24","202104271450","2021-04-27 14:50:52"
"서울시","32","1","SDOT001","4038","00Original","0000004038","11","202104271450","2021-04-27 14:50:54"
"서울시","32","1","SDOT001","4008","00Original","0000004008","69","202104271450","2021-04-27 14:51:00"
"서울시","32","1","SDOT001","4039","00Original","0000004039","13","202104271450","2021-04-27 14:51:14"
"서울시","32","1","SDOT001","4012","00Original","0000004012","36","202104271450","2021-04-27 14:51:18"
"서울시","32","1","SDOT001","4049","00Original","0000004049","56","202104271450","2021-04-27 14:52:21"
"서울시","32","1","SDOT001","4005","00Original","0000004005","84","202104271450","2021-04-27 14:52:27"
"서울시","32","1","SDOT001","4026","00Original","0000004026","49","202104271450","2021-04-27 14:52:37"
"서울시","32","1","SDOT001","4044","00Original","0000004044","42","202104271450","2021-04-27 14:52:42"
"서울시","32","1","SDOT001","4003","00Original","0000004003","203","202104271450","2021-04-27 14:52:54"
"서울시","32","1","SDOT001","4022","00Original","0000004022","58","202104271450","2021-04-27 14:53:49"
"서울시","32","1","SDOT001","4048","00Original","0000004048","62","202104271450","2021-04-27 14:54:15"
"서울시","32","1","SDOT001","4032","00Original","0000004032","39","202104271450","2021-04-27 14:54:15"
"서울시","32","1","SDOT001","4009","00Original","0000004009","119","202104271450","2021-04-27 14:56:08"
"서울시","32","1","SDOT001","4002","00Original","0000004002","169","202104271450","2021-04-27 14:56:24"
"서울시","32","1","SDOT001","4047","00Original","0000004047","109","202104271450","2021-04-27 14:56:52"
"서울시","32","1","SDOT001","4029","00Original","0000004029","80","202104271450","2021-04-27 14:57:03"
"서울시","32","1","SDOT001","4011","00Original","0000004011","37","202104271450","2021-04-27 14:57:19"
"서울시","32","1","SDOT001","4042","00Original","0000004042","141","202104271450","2021-04-27 14:57:49"
"서울시","32","1","SDOT001","4025","00Original","0000004025","15","202104271450","2021-04-27 14:58:01"
"서울시","32","1","SDOT001","2993","00Original","0000002993","234","202104271430","2021-04-27 14:59:03"
"서울시","32","1","SDOT001","2992","00Original","0000002992","305","202104271430","2021-04-27 14:59:07"
"서울시","32","1","SDOT001","2994","00Original","0000002994","386","202104271430","2021-04-27 14:59:11"
"서울시","32","1","SDOT001","3000","00Original","0000003000","318","202104271430","2021-04-27 14:59:21"
"서울시","32","1","SDOT001","3002","00Original","0000003002","300","202104271430","2021-04-27 14:59:22"
"서울시","32","1","SDOT001","3004","00Original","0000003004","205","202104271430","2021-04-27 14:59:23"
"서울시","32","1","SDOT001","3003","00Original","0000003003","367","202104271430","2021-04-27 14:59:23"
"서울시","32","1","SDOT001","3005","00Original","0000003005","340","202104271430","2021-04-27 14:59:23"
"서울시","32","1","SDOT001","3006","00Original","0000003006","348","202104271430","2021-04-27 14:59:24"
"서울시","32","1","SDOT001","3001","00Original","0000003001","150","202104271430","2021-04-27 14:59:24"
"서울시","32","1","SDOT001","3007","00Original","0000003007","203","202104271430","2021-04-27 14:59:27"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0","202104271430","2021-04-27 14:59:29"
